Time (s), Thrust(lbf), Chamber Pressure(psi), Mass Flow(lbm/s), Mass Ejected (lbm), Mass Flux (lbm/s/ft^2), Burn Area (in^2), Kn, Regression Rate (ft/s), Regression (in), Exit Pressure (psi), Force Coefficient, Free Volume (in^3), Volume Loading
0.5010000000000003,806.3967306471836,8688.031814885353,3.616095600920679,0.0036160956009206784,172.87875397123142,89.70587888521175,1547.7480870477177,0.05165714122649266,0.31381016987730986,51.72168148014499,1.6014242400780347,360.3993471025555,10.95883565022916,
0.5020000000000003,806.3149906770493,8687.164109809952,3.6157341782202503,0.0036157341782202504,172.64282401789328,89.70113037142067,1547.6661581571275,0.05165471248540154,0.3144300264072993,51.71651584925357,1.6014218523495303,360.4549489339637,10.945098522655638,
0.5030000000000003,806.2333891451517,8686.297874316206,3.6153733668702617,0.003615373366870262,172.4073917149092,89.69638967755186,1547.5843641882386,0.05165228771827037,0.3150498538400841,51.71135896709095,1.601419468189157,360.5105452169076,10.931362765899577,
0.5040000000000003,806.1519261881282,8685.43310985458,3.615013167474475,0.0036150131674744746,172.17245573095846,89.69165681264221,1547.5027052969688,0.05164986692978586,0.3156696522234079,51.7062108422921,1.6014170876031855,360.56613596079774,10.917628377636001,
0.5050000000000003,806.0706019425729,8684.569817875084,3.6146535806364657,0.0036146535806364658,171.93801473915224,89.686931785726,1547.4211816391912,0.05164745012463344,0.316289421605071,51.70107148348916,1.6014147105978862,360.6217211750537,10.90389535553763,
0.5060000000000003,805.9894165450416,8683.70799982731,3.6142946069596324,0.0036142946069596324,171.70406741701663,89.68221460583499,1547.339793370738,0.05164503730749725,0.31690916203292924,51.69594089931194,1.6014123371795292,360.6773008691049,10.890163697274936,
0.5070000000000003,805.9083701320484,8682.847657160419,3.613936247047194,0.0036139362470471942,171.4706124464748,89.67750528199862,1547.2585406473981,0.05164262848306016,0.3175288735548951,51.690819098387536,1.601409967354383,360.73287505238926,10.876433400516028,
0.5080000000000003,805.8274628400676,8681.988791323138,3.6135785015021913,0.003613578501502192,171.23764851382938,89.67280382324375,1547.1774236249173,0.0516402236560038,0.3181485562189374,51.685706089340556,1.6014076011287157,360.78844373435464,10.862704462926798,
0.5090000000000003,805.7466948055343,8681.13140376379,3.6132213709274863,0.0036132213709274864,171.00517430974514,89.66811023859482,1547.096442459,0.051637822831008484,0.3187682100730804,51.68060188079313,1.601405238508795,360.8440069244577,10.84897688217078,
0.5100000000000003,805.666066164845,8680.27549593028,3.6128648559257783,0.0036128648559257785,170.77318852923256,89.66342453707395,1547.0155973053095,0.05163542601275339,0.3193878351654056,51.67550648136502,1.601402879500887,360.8995646321647,10.835250655909267,
0.5110000000000003,805.5855770543569,8679.421069270104,3.612508957099585,0.003612508957099585,170.54168987162925,89.65874672770073,1546.9348883194668,0.05163303320591636,0.3200074315440495,51.67041989967342,1.6014005241112574,360.95511686695085,10.821525781801233,
0.5120000000000003,805.5052276103902,8678.568125230351,3.6121536750512595,0.0036121536750512596,170.3106770405838,89.65407681949252,1546.854315657053,0.051630644415174044,0.3206269992572054,51.66534214433313,1.6013981723461723,361.0106636383011,10.807802257503397,
0.5130000000000003,805.4250179692275,8677.716665257727,3.6117990103829913,0.0036117990103829915,170.0801487440387,89.64941482146426,1546.7738794736085,0.0516282596452019,0.32124653835312256,51.660273223956736,1.6013958242118946,361.066204955709,10.794080080670154,
0.5140000000000003,805.3449482671148,8676.866690798539,3.611444963696805,0.003611444963696806,169.85010369421315,89.64476074262858,1546.6935799246335,0.05162587890067421,0.32186604888010634,51.65521314715442,1.6013934797146887,361.12174082867796,10.78035924895362,
0.5150000000000003,805.2650186402592,8676.018203298683,3.6110915355945603,0.0036110915355945603,169.62054060758595,89.64011459199574,1546.6134171655872,0.051623502186264,0.3224855308865181,51.650161922533854,1.601391138860817,361.1772712667204,10.766639760003649,
0.5160000000000003,805.1852292248341,8675.171204203702,3.6107387266779516,0.003610738726677952,169.3914582048791,89.63547637857377,1546.5333913518903,0.05162112950664307,0.32310498442077534,51.64511955870071,1.6013888016565412,361.232796279358,10.75292161146778,
0.5170000000000003,805.1055801569779,8674.325694958761,3.6103865375485267,0.0036103865375485262,169.16285521104138,89.63084611136848,1546.4535026389256,0.05161876086648218,0.3237244095313515,51.64008606425836,1.6013864681081227,361.28831587612154,10.739204800991287,
0.5180000000000003,805.0260715727923,8673.481677008642,3.610034968807671,0.0036100349688076715,168.93473035523076,89.62622379938331,1546.3737511820345,0.05161639627045083,0.3243438062667762,51.63506144780784,1.6013841382218217,361.34383006655133,10.725489326217152,
0.5190000000000003,804.9467036083446,8672.63915179775,3.6096840210566175,0.0036096840210566175,168.7070823707988,89.62160945161955,1546.2941371365214,0.05161403572321741,0.32496317467563507,51.630045717948065,1.601381812003898,361.39933886019674,10.711775184786054,
0.5200000000000004,804.8674763996675,8671.798120770141,3.6093336948964447,0.003609333694896445,168.4799099952734,89.61700307707623,1546.2146606576528,0.05161167922944913,0.3255825148065695,51.62503888327574,1.60137948946061,361.4548422666165,10.698062374336425,
0.5210000000000004,804.7883900827616,8670.958585369515,3.6089839909280808,0.003608983990928081,168.25321197034285,89.61240468475025,1546.1353219006562,0.05160932679381203,0.32620182670827735,51.620040952385565,1.6013771705982154,361.51034029537834,10.68435089250437,
0.5220000000000004,804.709444793593,8670.12054703921,3.608634909752311,0.003608634909752312,168.02698704183953,89.6078142836363,1546.0561210207225,0.051606978420971124,0.3268211104295119,51.61505193387004,1.6013748554229714,361.5658329560596,10.670640736923765,
0.5230000000000004,804.6306406680962,8669.284007222232,3.608286451969774,0.003608286451969774,167.80123395972333,89.60323188272689,1545.9770581730058,0.05160463411559024,0.3274403660190828,51.610071836319605,1.6013725439411348,361.62132025824656,10.656931905226152,
0.5240000000000004,804.5519778421719,8668.448967361224,3.607938618180962,0.003607938618180962,167.5759514780656,89.59865749101247,1545.8981335126227,0.05160229388233211,0.32805959352585545,51.60510066832269,1.6013702361589606,361.676802211535,10.643224395040818,
0.5250000000000004,804.4734564516898,8667.615428898502,3.607591408986226,0.0036075914089862262,167.35113835503313,89.59409111748134,1545.8193471946536,0.05159995772585837,0.3286787929987514,51.60013843846571,1.6013679320827034,361.73227882552953,10.629518203994781,
0.5260000000000004,804.3950766324896,8666.78339327606,3.60724482498578,0.0036072448249857805,167.12679335287197,89.58953277111975,1545.7406993741436,0.05159762565082956,0.3292979644867479,51.59518515533311,1.6013656317186173,361.78775010984435,10.615813329712742,
0.5270000000000004,804.3168385203767,8665.952861935537,3.6068988667797024,0.0036068988667797026,166.9029152378917,89.58498246091176,1545.6621902061001,0.05159529766190518,0.3299171080388782,51.590240827507294,1.601363335072955,361.8432160741027,10.602109769817158,
0.5280000000000004,804.2387422511301,8665.123836318282,3.606553534967928,0.003606553534967928,166.67950278044896,89.58044019583953,1545.5838198454974,0.05159297376374358,0.33053622370423147,51.585305463568936,1.6013610421519688,361.8986767279372,10.5884075219282,
0.5290000000000004,804.1607879604969,8664.296317865306,3.6062088301502704,0.0036062088301502698,166.45655475493257,89.57590598488308,1545.5055884472733,0.05159065396100216,0.3311553115319527,51.58037907209666,1.6013587529619102,361.9541320809895,10.57470658366373,
0.5300000000000004,804.082975784195,8663.47030801732,3.6058647529264025,0.0036058647529264025,166.2340699397468,89.57137983702049,1545.4274961663318,0.051588338258337176,0.3317743715712428,51.575461661667305,1.601356467509029,362.0095821429107,10.561006952639362,
