Time (s), Thrust(lbf), Chamber Pressure(psi), Mass Flow(lbm/s), Mass Ejected (lbm), Mass Flux (lbm/s/ft^2), Burn Area (in^2), Kn, Regression Rate (ft/s), Regression (in), Exit Pressure (psi), Force Coefficient, Free Volume (in^3), Volume Loading
0.028000000000000018,45.68772046943768,2.4999739637795743E-4,0.1974373519577426,1.974373519577426E-4,1.4556617493689858,272146.01814997033,246.4050291560928,0.010579365876800004,3.324341603339981,9.381370479084824E-7,1.65466949065048,1.836847886831645E8,9.773820874744843,
0.02900000000000002,45.705999123003686,2.500974148458049E-4,0.19751635109035076,1.9751635109035079E-4,1.455658944287701,272201.5413271303,246.45530066173507,0.010581440096101433,3.4513188804299255,9.385123759379829E-7,1.65466949065048,1.8368824502421826E8,9.772123116050347,
0.03000000000000002,45.7242809387482,2.50197450616691E-4,0.19759536389664759,1.975953638966476E-4,1.4556561275653241,272257.063227643,246.50557101148206,0.01058351425139583,3.5783210473826057,9.38887768898646E-7,1.65466949065048,1.8369170274791807E8,9.77042467819852,
0.03100000000000002,45.742565913929454,2.502975036756132E-4,0.19767439036478757,1.9767439036478756E-4,1.4556532991328688,272312.5838440214,246.55584019855476,0.010585588342408237,3.7053481034266387,9.39263226734173E-7,1.65466949065048,1.8369516185450304E8,9.768725561071923,
0.03200000000000002,45.76085404580275,2.503975740075529E-4,0.1977534304829137,1.9775343048291367E-4,1.4556504589213959,272368.1031687754,246.60610821617166,0.010587662368863628,3.8324000477873397,9.396387493882055E-7,1.65466949065048,1.83698622344212E8,9.767025764553228,
0.03300000000000002,45.77914533162078,2.504976615974769E-4,0.1978324842391567,1.9783248423915672E-4,1.4556476068620074,272423.6211944127,246.6563750575491,0.010589736330486875,3.959476879686724,9.40014336804331E-7,1.65466949065048,1.8370208421728358E8,9.765325288525206,
0.03400000000000002,45.79743976863346,2.5059776643033746E-4,0.19791155162163573,1.9791155162163576E-4,1.4556447428858512,272479.1379134385,246.7066407159012,0.01059181022700277,4.086578598343503,9.4038998892608E-7,1.65466949065048,1.837055474739563E8,9.76362413287074,
0.035000000000000024,45.81573735408786,2.506978884910707E-4,0.19799063261845798,1.97990632618458E-4,1.4556418669241182,272534.6533183552,246.75690518443943,0.010593884058136023,4.213705202973083,9.407657056969248E-7,1.65466949065048,1.837090121144683E8,9.761922297472815,
0.036000000000000025,45.834038085228386,2.507980277645984E-4,0.19806972721771843,1.9806972721771843E-4,1.4556389789080428,272590.1674016629,246.80716845637335,0.010595957823611238,4.34085669278757,9.411414870602832E-7,1.65466949065048,1.837124781390577E8,9.760219782214484,
0.037000000000000026,45.85234195929667,2.5089818423582706E-4,0.19814883540750053,1.9814883540750054E-4,1.455636078768903,272645.680155859,246.85743052490997,0.010598031523152949,4.468033066995762,9.415173329595156E-7,1.65466949065048,1.8371594554796225E8,9.75851658697895,
0.03800000000000003,45.8706489735315,2.509983578896477E-4,0.19822795717587555,1.9822795717587555E-4,1.4556331664380209,272701.19157343835,246.90769138325405,0.010600105156485594,4.595234324803148,9.418932433379238E-7,1.65466949065048,1.8371941434141967E8,9.756812711649498,
0.03900000000000003,45.88895912516903,2.51098548710937E-4,0.19830709251090275,1.9830709251090277E-4,1.4556302418467602,272756.70164689334,246.95795102460804,0.010602178723333515,4.722460465411914,9.422692181387564E-7,1.65466949065048,1.8372288451966724E8,9.755108156109504,
0.04000000000000003,45.90727241144256,2.511987566845559E-4,0.19838624140062983,1.9838624140062984E-4,1.4556273049265305,272812.21036871383,247.0082094421722,0.010604252223420981,4.849711488020933,9.426452573052028E-7,1.65466949065048,1.8372635608294222E8,9.753402920242472,
0.04100000000000003,45.92558882958274,2.5129898179535075E-4,0.19846540383309236,1.9846540383309236E-4,1.4556243556087842,272867.71773138724,247.05846662914442,0.010606325656472168,4.976987391825771,9.430213607803976E-7,1.65466949065048,1.8372982903148153E8,9.75169700393198,
