Time (s), Thrust(N), Chamber Pressure(MPa), Mass Flow(kg/s), Mass Ejected (kg), Mass Flux (kg/s/m^2), Burn Area (cm^2), Kn, Regression Rate (m/s), Regression (mm), Exit Pressure (MPa), Force Coefficient, Free Volume (cm^3), Volume Loading
0.22000000000000017,1181.5223767224586,19.06782584941366,0.45752553116114586,4.5752553116114585E-4,86.68509366958158,187.5472454426707,487.3317742933876,0.013552897033765225,2.61009095878008,0.1454742047851507,1.610107277378604,420.2716893528824,52.52416626778802,
0.22100000000000017,1184.1057227719818,19.109516801317355,0.45852656278920195,4.5852656278920197E-4,86.52538060514017,187.75626602195442,487.87490341013756,0.01356742891859321,2.623658387698673,0.14579227765422464,1.610107277378604,420.5264263322097,52.4953900004772,
0.22200000000000017,1186.6911623377316,19.151241539126094,0.45952840864780303,4.5952840864780305E-4,86.36672960444027,187.96523238872663,488.4178916584927,0.013581956466923827,2.637240344165597,0.1461106082861767,1.610107277378604,420.7817198925696,52.466550859198826,
0.22300000000000017,1189.2786812493796,19.192999834154097,0.4605310632570751,4.605310632570751E-4,86.20912906169346,188.1741435827761,488.9607365433939,0.013596479613354992,2.6508368237789517,0.14642919493629392,1.610107277378604,421.037570483268,52.43764879319721,
0.22400000000000017,1191.8682652669008,19.23479145659082,0.46153452111012555,4.615345211101256E-4,86.05256752486122,188.38299864229353,489.5034355656299,0.013610998292381856,2.6644478220713337,0.14674803585128213,1.610107277378604,421.29397855055134,52.408683752062316,
0.22500000000000017,1194.4599000805895,19.27661617550116,0.46253877667304705,4.625387766730471E-4,85.89703369309262,188.5917966038781,490.0459862218535,0.013625512438397205,2.6780733345097305,0.1470671292692677,1.610107277378604,421.55094453759193,52.37965568573131,
0.22600000000000017,1197.0535713110635,19.318473758825565,0.46354382438492175,4.635438243849218E-4,85.74251641421363,188.80053650254337,490.5883860045976,0.013640021985691916,2.6917133564954225,0.14738647341979833,1.610107277378604,421.80846888447246,52.35056454449046,
0.22700000000000017,1199.6492645092812,19.3603639733803,0.46454965865782444,4.6454965865782444E-4,85.58900468226581,189.0092173717235,491.13063240229127,0.013654526868455334,2.705367883363878,0.14770606652384466,1.610107277378604,422.06655202817126,52.32141027897666,
0.22800000000000017,1202.246965156553,19.402286584857617,0.46555627387682935,4.6555627387682936E-4,85.43648763509495,189.21783824327972,491.67272289927587,0.013669027020775737,2.719036910384654,0.1480259067938022,1.610107277378604,422.32519440254725,52.29219284017918,
0.22900000000000018,1204.8466586645573,19.444241357826016,0.4665636644000145,4.665636644000145E-4,85.28495455198653,189.42639814750618,492.2146549758214,0.013683522376640738,2.7327204327612944,0.14834599243349286,1.610107277378604,422.58439643832503,52.262912179441386,
0.23000000000000018,1207.4483303753595,19.486228055730574,0.4675718245584689,4.6757182455846893E-4,85.13439485134842,189.6348961131368,492.75642610814333,0.013698012869937716,2.746418445631232,0.14866632163816765,1.610107277378604,422.84415856307976,52.23356824846243,
0.23100000000000018,1210.0519655614307,19.528246440893223,0.4685807486562999,4.685807486562999E-4,84.98479808843912,189.84333116735135,493.2980337684188,0.013712498434454266,2.7601309440656863,0.14898689259450876,1.610107277378604,423.10448120122214,52.2041609992989,
0.23200000000000018,1212.6575494256651,19.570296274513034,0.4695904309706396,4.6959043097063964E-4,84.83615395314034,190.05170233578164,493.83947542480274,0.013726979003878623,2.7738579230695652,0.1493077034806318,1.610107277378604,423.36536477398363,52.17469038436655,
0.23300000000000018,1215.2650671014076,19.612377316666674,0.47060086575165466,4.7060086575165467E-4,84.68845226777361,190.26000864251859,494.380748541446,0.01374145451180008,2.787599377581365,0.14962875246608914,1.610107277378604,423.6268096994012,52.14515635644198,
0.23400000000000018,1217.8745036524742,19.654489326308724,0.47161204722255473,4.7161204722255475E-4,84.541682984959,190.46824911011805,494.9218505785108,0.01375592489170947,2.8013553024730746,0.14995003771187237,1.610107277378604,423.8888163923026,52.11555886866432,
0.23500000000000018,1220.4858440731805,19.69663206127214,0.47262396957960207,4.726239695796021E-4,84.3958361855156,190.67642275960785,495.46277899218893,0.013770390076999567,2.8151256925500743,0.15027155737041606,1.610107277378604,424.15138526429126,52.08589787453697,
0.23600000000000018,1223.099073288366,19.73880527826866,0.47363662699212233,4.7363662699212233E-4,84.250902076403,190.88452861049393,496.00353123471734,0.01378485000096557,2.8289105425510397,0.15059330958560052,1.610107277378604,424.41451672373137,52.05617332792922,
0.23700000000000018,1225.714176153427,19.781008732889305,0.4746500136025149,4.746500136025149E-4,84.10687098870181,191.09256568076736,496.54410475439687,0.013799304596805508,2.842709847147845,0.1509152924927559,1.610107277378604,424.67821117573277,52.02638518307796,
0.23800000000000018,1228.3311374543455,19.82324217960488,0.4756641235262652,4.756641235262652E-4,83.96373337563388,191.3005329869107,497.08449699560856,0.013813753797620728,2.856523600945466,0.15123750421866547,1.610107277378604,424.94246902213627,51.99653339458942,
0.23900000000000018,1230.949941907723,19.8655053717665,0.4766789508519573,4.766789508519573E-4,83.8214798106199,191.5084295439048,497.6247053988314,0.01382819753641633,2.8703517984818823,0.1515599428815706,1.610107277378604,425.20729066149846,51.96661791744079,
0.24000000000000019,1233.5705741608133,19.90779806160611,0.47769448964128586,4.776944896412859E-4,83.68010098537444,191.7162543652355,498.1647274006595,0.013842635746101629,2.884194434227984,0.15188260659117397,1.610107277378604,425.472676489077,51.93663870698195,
0.2410000000000002,1236.1930187915614,19.950120000237135,0.47871073392907093,4.787107339290709E-4,83.53958770803713,191.92400646290048,498.7045604338202,0.013857068359490599,2.898051502587475,0.15220549344864462,1.610107277378604,425.73862689681533,51.90659571893714,
0.2420000000000002,1238.8172603086384,19.992470937655042,0.47972767772327224,4.7972767772327225E-4,83.39993090133972,192.13168484741593,499.24420192719117,0.013871495309302363,2.911922997896777,0.1525286015466224,1.610107277378604,426.00514227332826,51.876488909406646,
0.2430000000000002,1241.4432831514862,20.034850622738034,0.48074531500500334,4.8074531500500334E-4,83.26112160080734,192.33928852782356,499.7836493058188,0.013885916528161618,2.9258089144249384,0.15285192896922328,1.610107277378604,426.27222300388655,51.84631823486849,
0.2440000000000002,1244.071071690353,20.077258803247645,0.48176363972854874,4.8176363972854874E-4,83.12315095299425,192.54681651169736,500.3228999909357,0.013900331948599146,2.9397092463735373,0.1531754737920438,1.610107277378604,426.53986947040244,51.816083652180126,
0.2450000000000002,1246.70061022634,20.11969522582951,0.4827826458213796,4.8278264582137957E-4,82.98601021375246,192.75426780515062,500.86195139997886,0.01391474150305224,2.9536239878765898,0.15349923408216692,1.610107277378604,426.8080820514143,51.78578511858007,
0.2460000000000002,1249.3318829914463,20.162159636014046,0.4838023271841705,4.838023271841705E-4,82.84969074653304,192.96164141284277,501.40080094660755,0.013929145123865203,2.967553133000455,0.15382320789816736,1.610107277378604,427.07686112207216,51.75542259168968,
0.2470000000000002,1251.9648741486144,20.204651778217226,0.4848226776908179,4.848226776908179E-4,82.71418402071912,193.16893633798662,501.9394460407219,0.013943542743289806,2.981496675743745,0.15414739329011723,1.610107277378604,427.3462070541226,51.7249960295147,
0.2480000000000002,1254.599567791783,20.247171395741407,0.48584369118845866,4.8584369118845864E-4,82.57948160999008,193.37615158235525,502.47788408848135,0.013957934293485774,2.9954546100372306,0.15447178829959285,1.610107277378604,427.61612021589394,51.69450539044711,
0.2490000000000002,1257.235947945931,20.289718230776042,0.4868653614974893,4.8686536149748934E-4,82.4455751907162,193.58328614628905,503.0161124923221,0.013972319706521272,3.009426929743752,0.15479639095967945,1.610107277378604,427.8866009722814,51.66395063326661,
0.25000000000000017,1259.8739985671345,20.332292024398622,0.48788768241158526,4.8788768241158525E-4,82.31245654038284,193.79033902870307,503.5541286509771,0.013986698914373362,3.0234136286581257,0.15512119929497914,1.610107277378604,428.1576496847323,51.63333171714246,
